30,20
Mountain,Mountain,Plain,Plain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Hill,Hill,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain
Mountain,Mountain,Plain,Plain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain
Mountain,Hill,Plain,WeaponsShop,Plain,Mountain,Mountain,Mountain,Mountain,Mountain,Wood,Plain,Wood,Plain,Plain,Plain,Plain,Wood,Stockade,Plain,Plain,Plain,Plain,Plain,Wood,Hill,Hill,Mountain,Mountain,Mountain
Hill,Hill,Plain,Plain,Plain,Plain,Mountain,Plain,Wood,Plain,Plain,Wood,Plain,Wood,Mountain,Mountain,Mountain,Mountain,Plain,Plain,Plain,Mountain,Mountain,Plain,Plain,Hill,Hill,Mountain,Mountain,Mountain
Hill,Hill,Wood,Plain,Hill,Hill,Plain,Plain,Mountain,Mountain,Mountain,Mountain,Mountain,Plain,,Mountain,Mountain,Mountain,Hill,Plain,Plain,Plain,Plain,Hill,Mountain,Plain,Plain,Hill,Mountain,Mountain,Mountain
Hill,Wood,Plain,Wood,Plain,Plain,Plain,Wood,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Hill,Plain,Plain,Plain,Plain,Plain,Plain,Hill,Mountain,Plain,Hill,Mountain,Mountain,Mountain
Hill,Wood,Castle,Castle,Castle,Hill,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Hill,Hill,Plain,Plain,Stockade,Plain,Plain,Plain,Mountain,Plain,Plain,Hill,Mountain,Mountain
Hill,Wood,Castle,Castle,Castle,Wood,Hill,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Hill,Hill,Hill,Plain,Plain,Plain,Plain,Wood,Mountain,Mountain,Plain,Plain,Hill,Mountain
Hill,Plain,Plain,Gate,Plain,Plain,Wood,Hill,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Hill,Hill,Wood,Wood,Wood,Wood,Mountain,Mountain,Mountain,Plain,Hill,Mountain
Hill,Wood,Plain,Plain,Plain,Plain,Plain,Plain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Wood,Wood,Mountain,Mountain,Mountain,Mountain,Plain,Hill,Mountain
Hill,Plain,Plain,Plain,Plain,Plain,Wood,Hill,Hill,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Plain,Hill,Mountain
Hill,Wood,Plain,Plain,Plain,Plain,Wood,Hill,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Plain,Village,Plain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Plain,Hill,Mountain
Hill,Hill,Wood,Plain,Plain,Plain,Hill,Mountain,Mountain,Mountain,Mountain,Mountain,Plain,Hill,Hill,Plain,VillageEntrance,Plain,Plain,House,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Plain,Plain,Plain,Mountain
Mountain,Hill,Hill,Plain,Plain,Plain,Hill,Mountain,Mountain,Mountain,Hill,House,Plain,Hill,Pkain,Hill,Plain,Plain,Plain,Plain,Hill,Hill,Hill,Hill,Plain,Plain,Plain,Stockade,Plain,Mountain
Mountain,Plain,Wood,Plain,Plain,Plain,Mountain,Mountain,Hill,Hill,Plain,Hill,Plain,Plain,Plain,Plain,Plain,Stockade,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain
Mountain,Mountain,Mountain,Mountain,Stockade,Mountain,Mountain,Hill,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain
Mountain,Mountain,Mountain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,House,Plain,Plain,Plain,Plain,Plain,Wood,Wood,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain
Mountain,Mountain,Mountain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Wood,Plain,Plain,Plain,Mountain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain
Mountain,Mountain,Mountain,Mountain,Mountain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Wood,Plain,Plain,Mountain,Mountain,Mountain,Mountain,Mountain,Plain,Wood,Plain,Plain,Plain,Plain,Plain
Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Plain,Plain,Wood,Plain,Plain,Plain,Plain
