30,28
Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Plain,House,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Wood,Plain,Sea,Sea,Sea,Sea,Sea,Sea
Sea,Sea,Plain,Plain,Plain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Plain,Wood,Wood,Wood,Plain,Sea,Sea,Sea,Sea,Sea,Plain,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Sea,Plain,Plain,Plain,Plain,Plain,Sea,Sea,Sea,Sea,Sea,Sea,Plain,Plain,Plain,Wood,Plain,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Plain,Plain,Plain,Plain,Plain,Plain,Plain,Sea,Sea,Sea,Sea,Sea,Plain,Plain,Plain,Plain,Plain,Wood,Plain,Sea,Sea,Sea,Sea,Plain,Wood,Sea,Sea,Sea,Sea,Sea
Plain,Wood,Plain,Plain,Plain,Plain,Plain,Sea,Sea,Sea,Sea,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Wood,Sea,Sea,Sea,Village,Plain,Plain,Sea,Sea,Sea,Sea
Plain,Plain,Plain,Stockade,Plain,Plain,Plain,Plain,Bridge,Bridge,Plain,Plain,Wall,Wall,Wall,Wood,Plain,Plain,Plain,Plain,Bridge,Plain,Plain,VillageEntrance,Plain,Plain,Plain,Sea,Sea,Sea
Plain,Wood,Plain,Plain,Plain,Wood,Plain,Plain,Sea,Sea,Wall,Plain,Wall,TreasureBox,Wall,Wall,Wall,Wall,Wall,Plain,River,Plain,Plain,Sea,Sea,Bridge,Sea,Sea,Sea,Sea
Plain,Plain,Plain,Plain,Wood,Plain,Plain,Sea,Sea,Sea,Wall,Plain,Wall,Plain,Plain,Plain,Plain,TreasureBox,Plain,Sea,Sea,Sea,Sea,Sea,Plain,Sea,Sea,Sea,Sea
