30,28
Sea,Sea,Plain,Plain,Plain,VillageEntrance,Plain,River,River,River,River,River,Wood,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Sea,Sea
Sea,Sea,Sea,Plain,Plain,Plain,Plain,River,River,River,River,River,Wood,Wood,Plain,Plain,Plain,Plain,Stockade,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Sea,Sea,Sea
Sea,Sea,Sea,River,River,Bridge,River,River,Plain,Plain,River,River,River,River,River,River,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Sea,Sea,Sea,Sea
Sea,Sea,Sea,Wood,Wood,Plain,Wood,Wood,Plain,Wood,Wood,Plain,Plain,Plain,Plain,Bridge,Plain,Plain,Plain,Plain,Plain,Plain,Plain,House,Plain,House,Sea,Sea,Sea,Sea
Sea,Sea,Sea,Plain,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Plain,River,River,DrawBridge,River,River,River,River,River,River,River,River,Sea,Sea,Sea,Sea
Sea,Sea,Sea,Plain,Wall,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Wall,Wall,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Sea,Sea,Sea,Sea
Sea,Sea,Sea,Wood,Wall,Floor,Floor,Floor,Wall,Wall,Floor,Wall,Wall,Wall,Wall,Plain,Plain,Plain,Plain,Wood,Wood,Plain,Plain,Plain,Plain,Sea,Sea,Sea,Sea,Sea
Sea,Sea,Plain,Wood,Wall,Floor,Floor,Floor,Wall,Wall,Stair,Wall,Wall,Wall,Wall,Plain,Plain,Plain,Plain,Plain,Plain,Wood,Plain,Plain,Sea,Sea,Sea,Sea,Sea,Sea
Sea,Sea,Plain,Plain,Wall,Floor,Floor,Floor,Wall,Plain,Stair,Plain,Plain,Plain,Wall,Wall,Plain,Plain,Wall,Wall,Wall,Floor,Floor,Sea,Sea,Sea,Sea,Sea,Sea,Sea
Sea,Sea,Sea,Plain,Wall,Floor,Floor,Floor,Wall,Plain,Plain,Plain,Plain,Plain,Wall,Wall,Plain,Plain,Wall,Wall,Wall,Floor,Floor,Wall,Wall,Sea,Sea,Sea,Sea,Sea
Sea,Sea,Sea,Plain,Wall,Floor,Floor,Floor,Wall,Wall,Plain,Plain,Plain,Plain,Plain,Wall,Plain,Plain,Wall,Plain,Wall,Floor,Floor,Wall,Wall,Sea,Sea,Sea,Sea,Sea
Sea,Sea,Sea,Plain,Wall,Wall,Wall,Wall,Wall,Wall,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Wall,Floor,Floor,Floor,Wall,Wall,Wall,Sea,Sea,Sea
Sea,Sea,Sea,Plain,Wall,Wall,Wall,Wall,Wall,Wall,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Wall,Wall,Floor,Floor,Wall,Wall,Wall,Plain,Sea,Sea
Sea,Sea,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Wall,Wall,Floor,Floor,Floor,Floor,Wall,Plain,Sea,Sea
Sea,Sea,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Plain,Wall,Floor,Floor,Floor,Floor,Wall,Wall,Wall,Plain
Sea,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Plain,Plain,Plain,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Plain,Wall,Floor,Floor,Floor,Floor,Wall,Wall,Wall,Plain
Sea,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Plain,Plain,Plain,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Floor,Floor,Floor,Floor,Floor,Floor,Wall,Plain
Wall,Wall,Floor,Column,Seat,Column,Floor,Wall,Plain,Plain,ItemsShop,Plain,Plain,Wall,Floor,Floor,Floor,Floor,Floor,Wall,Wall,Wall,Floor,Floor,Floor,Floor,Floor,Floor,Wall,Plain
Wall,Wall,Floor,Floor,Floor,Floor,Floor,Wall,Plain,Plain,ItemsShop,Plain,Plain,Wall,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Wall,Wall,Floor,Wall,Wall,Wall,Wall
Floor,Floor,Floor,Floor,Floor,Floor,Floor,Wall,Wall,Wall,Plain,Wall,Wall,Wall,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Floor,Wall,Wall,Door,Wall,Wall,Wall,Wall
